Folder dataImp created!
Folder monitor created!
Folder picture created!
Folder train_par created!
Using cpu device
---------------------------------
| rollout/           |          |
|    ep_len_mean          | 499         |
|    ep_rew_mean          | -92         |
| time/                   |             |
|    fps                  | 59          |
|    iterations           | 177         |
|    time_elapsed         | 37196       |
|    total_timesteps      | 2212500     |
| train/                  |             |
|    approx_kl            | 0.004465339 |
|    clip_fraction        | 0.0423      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.219      |
|    explained_variance   | 0.259       |
|    learning_rate        | 0.0005      |
|    loss                 | 3.6         |
|    n_updates            | 1760        |
|    policy_gradient_loss | 0.000836    |
|    std                  | 0.3         |
|    value_loss           | 6.5         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 499         |
|    ep_rew_mean          | -91.5       |
| time/                   |             |
|    fps                  | 59          |
|    iterations           | 178         |
|    time_elapsed         | 37420       |
|    total_timesteps      | 2225000     |
| train/                  |             |
|    approx_kl            | 0.004103114 |
|    clip_fraction        | 0.0964      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.209      |
|    explained_variance   | 0.246       |
|    learning_rate        | 0.0005      |
|    loss                 | 4.19        |
|    n_updates            | 1770        |
|    policy_gradient_loss | 0.00268     |
|    std                  | 0.297       |
|    value_loss           | 6.59        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 499          |
|    ep_rew_mean          | -91.9        |
| time/                   |              |
|    fps                  | 59           |
|    iterations           | 179          |
|    time_elapsed         | 37610        |
|    total_timesteps      | 2237500      |
| train/                  |              |
|    approx_kl            | 0.0048876572 |
|    clip_fraction        | 0.0497       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.204       |
|    explained_variance   | 0.282        |
|    learning_rate        | 0.0005       |
|    loss                 | 3.24         |
|    n_updates            | 1780         |
|    policy_gradient_loss | 0.000287     |
|    std                  | 0.296        |
|    value_loss           | 6.49         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 499          |
|    ep_rew_mean          | -90.7        |
| time/                   |              |
|    fps                  | 59           |
|    iterations           | 180          |
|    time_elapsed         | 37821        |
|    total_timesteps      | 2250000      |
| train/                  |              |
|    approx_kl            | 0.0043270225 |
|    clip_fraction        | 0.0532       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.201       |
|    explained_variance   | 0.271        |
|    learning_rate        | 0.0005       |
|    loss                 | 3.88         |
|    n_updates            | 1790         |
|    policy_gradient_loss | 0.000927     |
|    std                  | 0.296        |
