Folder dataImp created!
Folder monitor created!
Folder picture created!
Folder train_par created!
Using cpu device
---------------------------------
| rollout/           |          |
|    learning_rate        | 0.0001       |
|    loss                 | 827          |
|    n_updates            | 2040         |
|    policy_gradient_loss | -0.000106    |
|    std                  | 1.01         |
|    value_loss           | 1.73e+03     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 499          |
|    ep_rew_mean          | -1.48e+03    |
| time/                   |              |
|    fps                  | 16           |
|    iterations           | 206          |
|    time_elapsed         | 160253       |
|    total_timesteps      | 2575000      |
| train/                  |              |
|    approx_kl            | 3.203324e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.43        |
|    explained_variance   | 0.35         |
|    learning_rate        | 0.0001       |
|    loss                 | 832          |
|    n_updates            | 2050         |
|    policy_gradient_loss | -0.000102    |
|    std                  | 1.01         |
|    value_loss           | 1.68e+03     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 499           |
|    ep_rew_mean          | -1.49e+03     |
| time/                   |               |
|    fps                  | 16            |
|    iterations           | 207           |
|    time_elapsed         | 160997        |
|    total_timesteps      | 2587500       |
| train/                  |               |
|    approx_kl            | 2.9020515e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -1.43         |
|    explained_variance   | 0.386         |
|    learning_rate        | 0.0001        |
|    loss                 | 1e+03         |
|    n_updates            | 2060          |
|    policy_gradient_loss | -2.38e-05     |
|    std                  | 1.01          |
|    value_loss           | 1.86e+03      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 499           |
|    ep_rew_mean          | -1.49e+03     |
| time/                   |               |
|    fps                  | 16            |
|    iterations           | 208           |
|    time_elapsed         | 161742        |
|    total_timesteps      | 2600000       |
| train/                  |               |
|    approx_kl            | 4.4413548e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -1.43         |
|    explained_variance   | 0.34          |
|    learning_rate        | 0.0001        |
|    loss                 | 1.13e+03      |
|    n_updates            | 2070          |
|    policy_gradient_loss | -1.92e-05     |
|    std                  | 1.01          |
|    value_loss           | 1.86e+03      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 499           |
